name,amenity,email,phone,website,instagram,address,neighborhood
"Klom Klorm","restaurant","","+1-718-489-9188","https://www.klomklormnyc.com/","","181 Wyckoff Avenue",""
"Klong","restaurant","","+1-212-505-9955","https://www.klongmanhattan.com","","7 Saint Mark's Place","New York"
"Knitting Factory","bar","","+1-347-529-6696","https://bk.knittingfactory.com/","","361 Metropolitan Avenue",""
"Ko Sushi","restaurant","","+1 212-439-1678","http://www.newkosushi.com","","1329 2nd Avenue",""
"Kobe Sushi","restaurant","","+1 212-988-8628","https://kobesushi.netwaiter.com/new-york","","1472 York Avenue",""
"Koda Restaurant & Lounge","restaurant","","+1-347-223-4026","http://www.kodarestaurant.com/","","985 Flushing Avenue","Brooklyn"
"Kofoo","restaurant","","+1 212 675 5277","http://www.kofoony.com/","","67 West 23rd Street","New York"
"Köfte Piyaz","restaurant","","+1-347-227-7036","https://grillmeatball.com","","",""
"Kogane Ramen","restaurant","","+1-718-875-2828","https://www.koganeramenny.com/brooklyn/","","",""
"Koi Asian Cuisine","restaurant","","+1-718-898-6800","https://www.koiasiancuisine.com","","70-18 Grand Avenue",""
"Kokage","restaurant","","+1 212-228-4873","http://www.kajitsunyc.com/kokage_cafe.html","","125 East 39th Street",""
"Koko Wings","restaurant","","+1-212-932-7722","https://www.kokowingsnyc.com/","","248 West 106th Street","New York"
"Kokomo","restaurant","","+1-347-799-1312","https://www.kokomonyc.com/","","65 Kent Avenue","Brooklyn"
"Koku Ramen","restaurant","","+1 212-643-8488","https://www.koku-ramen.com","kokuramennyc","",""
"Koliba","restaurant","","","https://www.kolibarestaurant.com/","","",""
"Komegashi Too","restaurant","","","https://komegashi.m988.com/","","99 Town Square Pl","Jersey City"
"Konban","restaurant","","","https://konbannyc.com","","",""
"Kora","restaurant","","","https://fromkora.com/","","",""
"Koronet Pizza","restaurant","","+12122221566","https://www.koronetpizzany.com/","","2848 Broadway","New York"
"Kosan Asian Fusion","restaurant","","+1-718-872-7770","https://kosanny.com/","","1657 Sheepshead Bay Road","Brooklyn"
"Kotti Berliner Döner Kebab","restaurant","","+1 917-261-5255","https://www.kottidoner.com/","","88 Essex Street","New York"
"Kouzan","restaurant","","+1-212-280-8099","https://www.kouzanny.com/","","685 Amsterdam Avenue","New York"
"Krispy Pizza","restaurant","","+1-201-685-7313","https://krispypizza.com/jersey-city-menu","krispypizza","33 Hudson Street","Jersey City"
"Królewskie Jadło","restaurant","","+1-718-366-6226","http://www.krolewskiejadlo.com/","","",""
"Krung Tep Thai Bistro","restaurant","","+1-516-498-9889","https://krungtepthaibistro.com/","","23 Middle Neck Road","Great Neck"
"Krupa Grocery","restaurant","","","https://www.krupagrocery.com","","",""
"Kuih Cafe","restaurant","","+1-646-799-9340","https://www.kuihcafe.com/","","46 Eldridge Street","New York"
"Kulushkät","restaurant","","+1-347-378-2514","https://www.kulushkat.com","","1137 Washington Avenue",""
"Kuma Inn","restaurant","","+1-212-353-8866","http://www.kumainn.com","","113 Ludlow Street","New York"
"Kumo","restaurant","","","https://www.kumonewyork.com/","","",""
"Kumo","restaurant","","+1-718-282-8288","https://kumosushionline.com","","1406 Cortelyou Road","Brooklyn"
"Kurant","restaurant","","+1 646-370-6928","https://www.kurantnyc.com/","","1091 2nd Avenue","New York"
"Kushi","restaurant","","+1-718-975-3588","https://kushijapanese.com","","1934 86th Street","Brooklyn"
"Kuun","restaurant","","","https://www.kuunbrooklyn.com","","290 Livingston Street",""
"Kuzina","restaurant","","+1 718-227-2700","https://www.kuzinaonline.com/","","895 Huguenot Avenue","Staten Island"
"Kyuramen","restaurant","","+1-646-692-4120","https://www.kyuramen.com","","210 East 14th Street","New York"
"Kyuramen","restaurant","","+1-917-688-3166","https://www.kyuramen.com","","",""
"Kyuramen","restaurant","","+1-917-265-8722","https://www.kyuramen.com/","","2787 Broadway","New York"
"Kyuramen","restaurant","","","https://www.kyuramen.com/","https://www.instagram.com/kyuramen.official","315 West 46th Street",""
"L'accolade","restaurant","","+1-917-409-1407","https://www.accolade-ny.com","","302 Bleecker Street",""
"L'Angeletto","restaurant","","+1-212-253-9600","https://langeletto.com","","327 2nd Avenue",""
"L'Express","restaurant","","+1 212-254-5858","https://lexpressnyc.com","https://www.instagram.com/lexpressnyc","249 Park Avenue South",""
"L'Osteria","restaurant","","+1 646-524-6294","https://www.losterianyc.com","losterianyc","1219 Lexington Avenue","New York"
"L'Wren","bar","","","https://www.lwrenbar.com","","",""
"La Bella Pizza and Chicken","restaurant","","+1-718-386-5555","https://www.labellapizzachicken.com/","","975 Seneca Avenue",""
"La Bonne Soupe","restaurant","","","https://labonnenyc.com/","","",""
"La Brochette Steakhouse","restaurant","","+1-212-972-2200","https://labrochetteny.com","","",""
"La Candela Española","restaurant","","+1 718-356-8798","https://lacandelasi.com/","","3921 Amboy Road","Staten Island"
"La Casa de Julia","restaurant","","+1 347-808-0627","https://la-casa-de-julia.res-menu.com/","","64-09 Roosevelt Avenue","Woodside"
"La Catrinas","restaurant","","","http://www.lascatrinasnyc.com","","32-02 Broadway",""
"La Cava Wine Bar","bar","","+1 212-223-1206","https://www.lacavanyc.com/","","939 2nd Avenue","New York"
"La Caverna","restaurant","","+1-212-475-2126","https://lacavernanyc.com","","122 Rivington Street","New York"
"La Cemita","restaurant","","+1-347-702-5668","https://lacemitabk.com","","",""
"La Choza del Gordo","restaurant","","+1-718-707-0370","https://orderlachozadelgordo.com/","","41-05 Northern Boulevard","Long Island City"
"La Cocina De Mama","restaurant","","+1-718-417-4000","http://orderlacocinademama.com/","","56-13 Metropolitan Avenue",""
"La Contenta","restaurant","","+1-212-432-4180","https://lacontentanyc.com","","102 Norfolk Street","New York"
"La Contenta Oeste","restaurant","","+1-212-533-2233","https://lacontentanyc.com","","",""
"La Dong","restaurant","","+1 917-289-0019","https://www.ladongnyc.com/","","11 East 17th Street","New York"
"La Esquina","restaurant","","+1-646-613-7100","https://www.esquinanyc.com/location/la-esquina-nyc-midtown/","","200 West 55th Street",""
"La Esquina","restaurant","","+1 646-861-3356","https://esquinanyc.com/","","1402 2nd Avenue",""
"La Esquina Criolla Restaurante","restaurant","","+1-718-699-5579","http://laesquinacriollarestaurant.com","","94-67 Corona Avenue","Elmhurst"
"La Flor Del Paraiso","restaurant","","+1-718-381-2970","https://laflordelparaisony.com/","","1715 Cornelia Street","Ridgewood"
"La Fusta Restaurante","restaurant","","+1-718-429-8222","https://www.lafustarestaurant.com/","","80-32 Baxter Avenue","Elmhurst"
"La Gran Uruguaya","restaurant","","+1-718-505-0400","https://lauruguayanyc.com","","85-02 37th Avenue",""
"La Gringa Grill","restaurant","","+1 917 832 7542","https://lagringagrill.com","","",""
"La Iguana Azul","restaurant","","+1 718-948-4719","https://iguanaazulsi.com/","","8 Giffords Lane","Staten Island"
"La Isla Restaurant","restaurant","","+1 212-534-0002","https://laislarestaurant104.com","","1883 3rd Avenue",""
"La Lanterna di Vittorio","restaurant","","+1-917-639-3236","https://lalanternacaffe.com/","","",""
"La Linea","bar","","","https://lalinealounge.com","","15 First Ave","New York"
"La Loteria","restaurant","","+1 212 858 9096","http://www.laloterianyc.com/#about","","29 7th Avenue South","New York"
"La Lupe Cantina","restaurant","","+1-347-715-2455","https://lalupebk.com/","","9 Jefferson Street",""
"La Masa Restaurant","restaurant","","+1 718-822-8400","https://lamasa.us","","1000 Morris Park Avenue","Bronx"
"La Masa Restaurant","restaurant","","+1 718-822-8400","https://lamasa.us/","","2542 East Tremont Avenue","Bronx"
"La Mesita","restaurant","","+1-718-366-8700","https://lamesitany.com/","","1513 Myrtle Avenue",""
"La Mia Pizza","restaurant","","+1 212-472-1200","https://www.lamiapizzany.com","","1580 1st Avenue",""
"La Milagrosa","bar","","+1-718-599-1499","https://www.cerveceriahavemeyer.com/","","149 Havemeyer Street","Brooklyn"
"La Nostra","restaurant","","+1-212-369-3694","https://lanostrapizzeriany.com/","","2146 2nd Avenue",""
"La Noxe","bar","","","https://www.lanoxenyc.com/","","162 West 28th Street",""
"La Palapa Cocina Mexicana","restaurant","","+1-212-777-2537","https://www.lapalapa.com/location/la-palapa-cocina-mexicana","","77 Saint Marks Place","New York"
"La Pecora Bianca","restaurant","","+1-212-380-8202","https://www.lapecorabianca.com","","54 Prince Street",""
"La Pecora Bianca","restaurant","","+1-212-300-9870","https://www.lapecorabianca.com/location/la-pecora-bianca-upper-west-side/","","359 Columbus Avenue","New York"
"La Pecora Bianca","restaurant","","+1-212-498-9696","https://www.lapecorabianca.com/location/nomad/","","1133 Broadway","New York"
"La Piazza Pizzeria & Restaurant","restaurant","","+1 718-370-0707","https://www.lapiazzasi.com/","","1445 Richmond Avenue","Staten Island"
"La Pollera de Mario","restaurant","","+1 718-729-8586","http://orderlapollerademario.com/","","41-20 Greenpoint Avenue",""
"La Puerta Roja","restaurant","","+1 347-221-1970","https://www.lapuertarojarestaurant.com/","","1120 Cortelyou Road","Brooklyn"
"La Salle Dumpling Room","restaurant","","+12129610300","https://www.lasalledumplingroom.com/","","3141 Broadway","New York"
"La Savane","restaurant","","+1 646-490-4644","https://www.lasavanerestaurant.com/","","239 West 116th Street",""
"La Sirène","restaurant","","+1-917-261-5279","https://lasirenenyc.com/","","416 Amsterdam Avenue","New York"
"La Sirène","restaurant","","+1-212-925-3061","https://lasirenenyc.com","","558 Broome Street",""
"La Stanza","restaurant","","+1-212-883-9556","https://lastanzanyc.com","","334B Lexington Avenue",""
"La Strada Italian Restaurant","restaurant","","+1-718-667-4040","https://cafelastrada.com/","","139 New Dorp Lane","Staten Island"
"La Traviata Pizzeria","restaurant","","+1-212-721-1101","http://orderlatraviatapizza.com/","","101 West 68th Street",""
"La Vara","restaurant","","+1-718-422-0065","https://www.lavarany.com","","268 Clinton Street","Brooklyn"
"La Vera Pizza","restaurant","","+1-212-866-6500","https://www.laverapizzanycbroadway.com","","2547 Broadway","New York"
"La Villa","restaurant","","+1 718 499 9888","http://lavillaparkslope.com","","",""
"La Villa","restaurant","","+1-718-256-3100","https://www.lavillaparkslope.com","","1529 86th Street",""
"La-Sani Grill","restaurant","","","https://lasanimadewithlove.com/","","539 9th Avenue",""
"Ladybird","restaurant","","+1-833-328-4588 x702","https://www.ladybirdny.com/","","111 East 7th Street",""
"Laghman Express","restaurant","","+1-718-233-8333","http://laghmanexpress.com","","2376 Coney Island Avenue",""
"Lagos TSQ","restaurant","","+1-212-281-0500","https://lagosnyc.com","","",""
"LaGuardia Cafe","restaurant","","+1-718-458-0001","https://dominicanrestaurantqueens.com/","","97-02 23rd Avenue","East Elmhurst"
"Laila","restaurant","","+1-929-416-5295","https://bayridge.lailasi.com","","8530 3rd Avenue",""
"Laila","restaurant","","+1 718-984-0006","https://www.lailarestaurant.com/","","45 Page Avenue","Staten Island"
"Lakay Bistro","restaurant","","+1-347-365-6192","https://lakaybistro.com/","","55 Ralph Avenue",""
"Lake Street","bar","","","https://www.instagram.com/lakestbrooklyn","","706 Manhattan Avenue","Brooklyn"
"Lakruwana","restaurant","","+1 347-857-6619","https://www.lakruwana.com/","","668 Bay Street","Staten Island"
"Laliguras Bistro","restaurant","","","https://www.clover.com/online-ordering/laliguras-restaurant-inc-queens","","3763 76th Street","Jackson Heights"
"Laliko","restaurant","","+1-917-388-3166","https://laliko.com/","","80 Carmine Street",""
"Lalyn","restaurant","","+1-212-256-0256","https://www.lalynnyc.com/","","",""
"Lan Larb Esan","restaurant","","+1-212-889-1769","https://www.lanlarb2ave.com","","",""
"Lan Zhou Ramen 107","restaurant","","+1-646-998-3175","https://www.lanzhouramennyc.com","","107 East Broadway","New York"
"Land Thai Kitchen","restaurant","","+1-212-501-8121","https://www.landthaikitchen.com/","","450 Amsterdam Avenue","New York"
"Landmark Tavern","pub","","+1 212 247 2562","http://www.thelandmarktavern.org/","","626 11th Avenue","New York"
"Lantern Thai Kitchen","restaurant","","+1-718-237-2594","https://www.lanternthai.com/","","",""
"Lao Ma Spicy","restaurant","","+1-212-777-1887","https://laomaspicyny.com","","58 East 8th Street","New York"
"LaRina","restaurant","","+1-718-852-0001","https://larinabk.com","","",""
"Larry Flynt's Hustler Club","nightclub","","+1-212-247-2460","https://hustlerny.com/","","641 West 51st Street","New York"
"LaRustica","restaurant","","+1 212-860-3822","https://www.orderlarusticapizza.com","","1426 Lexington Avenue",""
"Las Lap","bar","","+1-646-484-6002","https://laslapnewyork.com","","74 Orchard Street","New York"
"Las Margaritas","restaurant","","+1-718-777-1707","https://www.lasmargaritassunset.com/astoria/","","38-01 Broadway",""
"Las Margaritas","restaurant","","+1-718-238-3972","https://lasmargaritasbr.com","","",""
"Las Panteras Negras","restaurant","","+1 917-261-2568","https://laspanterasnegras.com","","2130 2nd Avenue",""
"Latino Bites","restaurant","","+1 718-424-4906","https://latinobites.com/","latino_bites","45-10 46th Street",""
"Lava Restaurant & Lounge","restaurant","","+1 929-744-1575","https://www.lavasiny.com/","","4916 Arthur Kill Road","Staten Island"
"Lava Rock Kitchen","restaurant","","+17187850048","https://www.lavarockkitchen.com/","","2119 Starling Avenue","Bronx"
"Lava Shawarma","restaurant","","+1-646-490-5080","https://www.lavashawarma.com","","226 Thompson Street",""
"LavashUzN1","restaurant","","+1 917-789-9625","https://www.lavashuzn1.com","","385 Avenue X",""
"LaVista Pizza","restaurant","","+1-641-329-6800","https://www.lavistapizza.com/","","730 10th Avenue","New York"
"Layla Jones","restaurant","","+1-718-624-2361","http://laylajones.com","","",""
"Le Basque French Vegan Restaurant","restaurant","","+1 212 457 6261","https://lebasquenyc.com/","","15 Union Square West","New York"
"Le Bernardin","restaurant","","+1-212-554-1515","https://www.le-bernardin.com/","","155 West 51st Street","New York"
"Le Bilboquet","restaurant","","+1-212-751-3036","https://lebilboquetny.com/","","22 East 60th Street",""
"Le Botaniste","restaurant","","+1 917-262-0766","https://lebotaniste.us/","","833 Lexington Avenue",""
"Le Burger","restaurant","","+1-646-448-4953","https://www.leburgernyc.com","","540 East 5th Street",""
"Le Chéile","restaurant","","+1-212-740-3111","https://www.lecheilenyc.com/","","839 West 181st Street",""
"Le Coucou","restaurant","","+1-212-271-4252","https://lecoucou.com","","138 Lafayette Street",""
"Le District","restaurant","","","https://www.ledistrict.com/","","",""
"Le French Diner","restaurant","","+1 212 777 1577","http://lefrenchdiner.com","","188 Orchard Street","New York"
"Le Gamin","restaurant","","","https://legamin.com/","","",""
"Le Jardin Bistro","restaurant","","+1 212-228-0909","https://www.lejardinbistronyc.com","","95 Delancey Street","New York"
"Le Monde","restaurant","","+1 212-531-3939","https://lemondenyc.com/","","2885 Broadway","New York"
"Le Moulin à Café","restaurant","","","https://www.lemoulinny.com/","","1439 York Avenue",""
"Le Paddock","restaurant","","+1-718-435-0921","https://lepaddockbrooklyn.com","","1235 Prospect Avenue",""
"Le Parisien","restaurant","","+1-212-889-5489","https://www.leparisiennyc.com","","163 East 33rd Street","New York"
"Le Petit Café","restaurant","","+1-718-596-7060","https://www.lepetitny.com","","",""
"Le Pistol","restaurant","","+1 347 750 5275","https://www.lepistolbk.com/","","780 Washington Avenue","Brooklyn"
"Le Relais De Venise L'Entrecôte","restaurant","","+1-212-302-4090","https://relaisdevenise.com/","","155 East 54th Street",""
"Le Rivage","restaurant","","","https://www.lerivagenyc.com","","",""
"Le Sajj","restaurant","","+1-718-833-7255","https://lesajjbk.com","","8221 5th Avenue",""
"Lea","restaurant","","+1-718-928-7100","https://www.leabrooklyn.com","","1022 Cortelyou Road","Brooklyn"
"Lee & Bai Buns","restaurant","","","https://www.leenbai.com","","38-09 Union Street","Flushing"
"Left Bank","restaurant","","+1-212-727-1170","https://www.leftbanknewyork.com/","","117 Perry Street",""
"Left Bank Burger Bar","restaurant","","","https://lbburgerbar.com/","","",""
